"Symbol","deg_1","deg_2","ndeg","ddeg","idx","degvcount","virus","gestation","deg_3","deg_4","deg_5","deg_6"
"HDHD3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HDHD5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HDLBP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HDX",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR5A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR5B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEATR9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEBP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEBP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HECTD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HECTD2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HECTD3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HECTD4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEG1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HELB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HELLS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HELQ",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HELZ",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEMGN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEMK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HENMT1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEPACAM",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEPACAM2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEPHL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERC1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERC2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERC3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERC4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERC5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERC6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERPUD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HERPUD2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HES4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,0
"HES6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HES7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,NA
"HEXA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEXB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEXIM1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HEXIM2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HFE",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HFM1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HGD",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HGFAC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HGH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HGS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HGSNAT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HHAT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HHATL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HHEX",0,1,2,0,0,"1.Unperturbed","HIV","Term",0,0,0,-1
"HHIPL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HHIPL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HHLA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIBADH",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIBCH",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIC1",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,0
"HIC2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIF1AN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIGD1A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIGD1C",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIGD2A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIGD2B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIKESHI",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HILPDA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,0
"HINFP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HINT1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HINT2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HINT3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIPK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIPK3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIPK4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIRA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIRIP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIVEP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HIVEP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HJURP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HK2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HK3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HKDC1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLA-A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLA-B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLA-DOB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLA-DQA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLA-DQB2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLCS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLF",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLTF",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HLX",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HM13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMBOX1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMBS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMCES",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMCN2",NA,0,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"HMG20A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMG20B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGB1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGB2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGCL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGCS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGN1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGN2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGN3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGN4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGN5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGXB3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMGXB4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMMR",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMOX1",0,-1,2,0,0,"1.Unperturbed","HIV","Term",0,0,1,0
"HMOX2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMSD",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HMX1",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"HMX2",NA,0,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,NA
"HMX3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNF1A",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"HNF1B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNF4G",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNMT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPA0",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPA1L2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPA2B1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPA3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPAB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPCL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPCL2",NA,0,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"HNRNPCL4",NA,0,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"HNRNPD",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPDL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPF",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPH2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPH3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPLL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPM",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPR",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPU",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPUL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HNRNPUL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOATZ",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOGA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOMER1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOMER3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOMEZ",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOOK1",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"HOOK2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOOK3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HORMAD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXA3",0,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,NA
"HOXA4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXA5",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,NA
"HOXA6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXA7",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,NA
"HOXB2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXB9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXC11",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXC12",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXC13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXC9",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,0,0,NA
"HOXD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXD10",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"HOXD13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXD3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXD4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HOXD8",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,0
"HOXD9",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,NA
"HP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HP1BP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPCA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPCAL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPD",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPDL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPF1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPGDS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPRT1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPS3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPS4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPS5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPS6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPSE",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HPX",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HRAS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HRH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HRH4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HRK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HRNR",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HROB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HRURF",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS1BP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS2ST1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS3ST2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS3ST4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS3ST5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS6ST1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HS6ST2",0,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,0
"HS6ST3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSBP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSBP1L1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSCB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD11B2",NA,0,0,0,0,"1.Unperturbed","HIV","Term",NA,0,0,NA
"HSD17B10",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B11",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B14",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD17B8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD3B2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSD3B7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSDL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSDL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSF1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSF2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSF2BP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSF4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSF5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSFX2",0,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,0,0
"HSH2D",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSP90AA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSP90AB1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSP90B1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA14",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA1A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA1B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA4L",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPA9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPB1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPB11",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPB3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPB9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPBAP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPBP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPE1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPE1-MOB4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HSPH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTATIP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTATSF1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTD2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR1D",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR1E",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR1F",NA,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR2A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR2C",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR3B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR3C",NA,0,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"HTR4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR5A",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"HTR6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTR7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTRA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HTT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HUS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HUS1B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HUWE1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYAL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYAL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYAL3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYAL4",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,0
"HYDIN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYI",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYKK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYLS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"HYPK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IAH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IAPP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IARS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IARS2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IBA57",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IBSP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IBTK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICAM1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICAM2",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"ICAM3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICAM5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICE1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICE2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICMT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICOS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ICOSLG",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ID2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ID3",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,0,NA,NA
"IDE",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDH2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDH3A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDH3B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDH3G",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDI2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDNK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IDUA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IER2",NA,0,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,NA
"IER3IP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IER5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFFO1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFFO2",0,0,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,0
"IFI27",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFI27L1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFI27L2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFI30",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFI6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFIH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFIT1B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFITM10",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFITM2",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,0,NA,NA
"IFITM3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
